2009-2010 Award Year FFEL Volume by School,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
"Award Year Cumulative Activity through Quarter ending 09/30/2009

",,,,,,,,,,,,,,,,,,,,,,,,
Data Run: 4/5/2012,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FFEL SUBSIDIZED,,,,,FFEL UNSUBSIDIZED,,,,,FFEL PARENT PLUS,,,,,FFEL GRAD PLUS,,,,
OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
00344000,NEWBERRY COLLEGE,SC,291082197,PRIVATE,669,676,2810989,677,1453467,770,857,3486784,857,1792028,101,109,1015029,109,542732,0,0,0,0,0
00344100,NORTH GREENVILLE UNIVERSITY,SC,296881892,PRIVATE,750,784,2807049,789,1641022,791,908,2894351,913,1669234,97,101,692285,101,367780,0,0,0,0,0
00344500,PRESBYTERIAN COLLEGE,SC,293252503,PRIVATE,297,309,1168405,309,603455,429,504,1933410,506,987019,134,150,1419687,150,746403,0,0,0,0,0
00344600,SOUTH CAROLINA STATE UNIVERSITY,SC,291174427,PUBLIC,2876,2932,13400566,2949,7102296,2954,3576,14712681,3586,7804630,182,186,1843982,187,1049205,0,0,0,0,0
00344700,SPARTANBURG METHODIST COLLEGE,SC,293015899,PRIVATE,192,193,636462,193,340373,207,214,742583,216,390804,23,24,156571,24,86311,0,0,0,0,0
00344800,UNIVERSITY OF SOUTH CAROLINA - COLUMBIA,SC,292083999,PUBLIC,9636,9646,54980043,9749,27747926,11232,12014,80939353,12243,40419895,1254,1346,15339703,1358,8427505,528,563,6720851,577,3474813
00344900,UNIVERSITY OF SOUTH CAROLINA - AIKEN,SC,298016399,PUBLIC,1335,1337,5637301,1355,2935787,1538,1543,7688857,1646,3885365,96,103,784027,104,409642,1,1,9001,1,4501
00345000,UNIVERSITY OF SOUTH CAROLINA - BEAUFORT,SC,299094602,PUBLIC,676,684,2862975,687,1474038,770,831,3755982,838,1916291,77,80,672255,80,354579,0,0,0,0,0
00345100,COASTAL CAROLINA UNIVERSITY,SC,295268428,PUBLIC,3650,3755,15085744,3758,8068170,4196,4752,17365274,4753,9232920,693,730,10011159,739,5305877,2,2,11511,2,6511
00345300,UNIVERSITY OF SOUTH CAROLINA - LANCASTER,SC,297210889,PUBLIC,381,388,1502511,390,794099,185,206,771651,213,408631,0,0,0,0,0,0,0,0,0,0
00345400,UNIVERSITY OF SOUTH CAROLINA - SALKEHATCHIE,SC,298100617,PUBLIC,435,444,1575767,451,839138,293,323,1319171,324,717309,1,1,8000,1,4000,0,0,0,0,0
00345500,VOORHEES COLLEGE,SC,290420000,PRIVATE,261,263,1095902,263,554077,237,246,973115,246,492591,9,10,66689,10,33345,0,0,0,0,0
00345600,WINTHROP UNIVERSITY,SC,297330001,PUBLIC,0,0,0,0,0,0,0,0,0,0,126,133,1193382,135,664618,5,5,20933,5,11318
00345700,WOFFORD COLLEGE,SC,293033663,PRIVATE,375,375,1574063,376,797061,494,496,2022002,503,1022712,79,81,1148186,83,638957,0,0,0,0,0
00399000,FLORENCE - DARLINGTON TECHNICAL COLLEGE,SC,295011251,PUBLIC,896,919,2500283,919,1538410,566,608,1570993,608,1009361,3,3,31636,3,21289,0,0,0,0,0
00399100,GREENVILLE TECHNICAL COLLEGE,SC,296072439,PUBLIC,3173,3190,10481770,3190,5704287,3250,3281,16146113,3281,8788733,11,12,70962,12,27980,0,0,0,0,0
00399200,PIEDMONT TECHNICAL COLLEGE,SC,296481467,PUBLIC,1257,1274,3742351,1277,2045738,917,940,3731676,940,2038940,1,1,4000,1,1334,0,0,0,0,0
00399300,MIDLANDS TECHNICAL COLLEGE,SC,291702199,PUBLIC,3387,3401,10993501,3402,6203288,1422,1469,4504333,1471,2620454,27,27,198551,27,105613,0,0,0,0,0
00399400,SPARTANBURG COMMUNITY COLLEGE,SC,293054386,PUBLIC,1,1,2170,1,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00399500,CENTRAL CAROLINA TECHNICAL COLLEGE,SC,291502499,PUBLIC,739,782,1913761,783,1061940,285,308,723825,308,399149,1,1,5500,1,2750,0,0,0,0,0
00492000,TRIDENT TECHNICAL COLLEGE,SC,294238067,PUBLIC,4140,4163,13428834,4163,7468016,4226,4687,15248597,4689,8380664,30,31,137651,31,76475,0,0,0,0,0
00492400,FORREST COLLEGE,SC,296242405,PROPRIETARY,10,10,34625,18,23875,7,7,24500,13,14662,0,0,0,0,0,0,0,0,0,0
00492500,HORRY - GEORGETOWN TECHNICAL COLLEGE,SC,295269521,PUBLIC,2128,2141,6608488,2141,3564377,2186,2230,9532722,2230,5118358,29,30,210767,30,112560,0,0,0,0,0
00492700,UNIVERSITY OF SOUTH CAROLINA - UNION,SC,293790729,PUBLIC,198,199,699350,199,371926,157,161,641394,161,333700,0,0,0,0,0,0,0,0,0,0
00536300,DENMARK TECHNICAL COLLEGE,SC,290420000,PUBLIC,227,227,752941,227,414021,71,71,165468,71,91247,0,0,0,0,0,0,0,0,0,0
00681500,ORANGEBURG - CALHOUN TECHNICAL COLLEGE,SC,291188299,PUBLIC,827,851,2660369,851,1475323,309,315,940523,316,512460,2,2,6500,2,3250,0,0,0,0,0
00695100,UNIVERSITY OF SOUTH CAROLINA UPSTATE,SC,293039972,PUBLIC,2574,2614,11049829,2631,5750559,2935,3236,14223007,3311,7495523,164,175,1082389,176,586021,0,0,0,0,0
00922600,FRANCIS MARION UNIVERSITY,SC,295060000,PUBLIC,2279,2315,10043060,2324,5290211,2352,2425,11538810,2470,6108886,113,114,711632,115,420898,2,2,6600,2,4100
00991000,TECHNICAL COLLEGE OF THE LOWCOUNTRY - BEAUFORT CAMPUS,SC,299025441,PUBLIC,233,234,805243,239,393828,129,129,451482,130,222598,3,3,25170,3,12585,0,0,0,0,0
02063700,SHERMAN COLLEGE OF STRAIGHT CHIROPRACTIC,SC,293167251,PRIVATE,76,76,627849,76,254223,79,95,1604305,95,605834,0,0,0,0,0,5,6,18386,7,7464
03304300,CENTURA COLLEGE,SC,294069235,PROPRIETARY,176,176,582230,177,296700,177,177,984431,179,486635,1,1,3882,1,1941,0,0,0,0,0
03513300,LACY COSMETOLOGY SCHOOL,SC,298039084,PROPRIETARY,6,6,18991,6,11547,4,4,25991,4,12000,2,2,34779,3,26779,0,0,0,0,0
03555400,SOUTHEASTERN INSTITUTE,SC,294060000,PROPRIETARY,1,1,1750,2,1750,1,2,3000,4,3000,0,0,0,0,0,0,0,0,0,0
03595300,CHARLESTON SCHOOL OF MASSAGE,SC,294128270,PROPRIETARY,5,5,14000,5,7000,5,5,24000,5,12000,0,0,0,0,0,0,0,0,0,0
03768400,STYLETRENDS BARBER AND HAIRSTYLING ACADEMY,SC,297304511,PROPRIETARY,10,10,39234,10,16992,6,6,36800,6,14700,0,0,0,0,0,0,0,0,0,0
03856400,W. L. BONNER COLLEGE,SC,292035901,PRIVATE,4,4,19000,4,9500,5,5,30899,5,15450,0,0,0,0,0,0,0,0,0,0
04096300,CHARLESTON SCHOOL OF LAW,SC,294020535,PROPRIETARY,527,527,4461220,527,2236131,536,536,6582041,542,3276491,0,0,0,0,0,471,476,12493720,534,5908884
00345800,AUGUSTANA COLLEGE,SD,571970001,PRIVATE,869,872,3713170,872,1890798,1053,1076,4097265,1076,2079220,83,85,805958,85,414579,0,0,0,0,0
00345900,BLACK HILLS STATE UNIVERSITY,SD,577999502,PUBLIC,1606,1633,6235584,1633,3200293,1668,1741,8242050,1741,4199955,66,71,447950,72,238905,0,0,0,0,0
00346100,DAKOTA WESLEYAN UNIVERSITY,SD,573014398,PRIVATE,491,491,1972383,500,995926,530,530,2450338,548,1225799,39,40,369897,41,180548,0,0,0,0,0
00346300,DAKOTA STATE UNIVERSITY,SD,570421799,PUBLIC,857,859,3267594,859,1673456,931,958,4192603,959,2134461,89,93,562663,93,295788,0,0,0,0,0
00346500,MOUNT MARTY COLLEGE,SD,570783724,PRIVATE,569,573,2811702,573,1339033,568,600,3485421,600,1618361,54,58,481137,58,244081,63,71,1704635,71,566162
00346600,NORTHERN STATE UNIVERSITY,SD,574017198,PUBLIC,970,999,3456594,999,1781793,988,1081,4507832,1081,2326099,48,50,242947,50,129106,0,0,0,0,0
00346700,PRESENTATION COLLEGE,SD,574011299,PRIVATE,379,380,1412536,392,747155,399,401,2048383,412,1081425,18,18,136333,19,78141,0,0,0,0,0
00346900,UNIVERSITY OF SIOUX FALLS,SD,571051699,PRIVATE,646,650,2699795,650,1416250,730,776,2875969,776,1493111,72,75,619247,75,333330,0,0,0,0,0
00347000,SOUTH DAKOTA SCHOOL OF MINES & TECHNOLOGY,SD,577013995,PUBLIC,727,733,3253686,733,1670262,812,851,3950107,851,2016137,108,111,798880,111,405259,0,0,0,0,0
00347100,SOUTH DAKOTA STATE UNIVERSITY,SD,570072298,PUBLIC,5287,5341,21812440,5343,11345615,5632,5966,26135807,5967,13588384,275,288,1755417,288,934243,0,0,0,0,0
00347400,UNIVERSITY OF SOUTH DAKOTA,SD,570692390,PUBLIC,4320,4498,19634312,4498,10119172,4458,4876,28469254,4876,14446339,519,534,3026337,534,1535082,128,144,1431388,144,780852
00405600,NORTH AMERICAN BAPTIST SEMINARY,SD,571052729,PRIVATE,50,50,390662,50,195014,38,43,248978,43,122837,0,0,0,0,0,0,0,0,0,0
00405700,NATIONAL AMERICAN UNIVERSITY,SD,577013692,PROPRIETARY,933,942,2957677,942,1203038,1197,1615,4264054,1616,2074444,1,1,8810,1,2938,0,0,0,0,0
00492900,AVERA MCKENNAN HOSPITAL,SD,571175045,PRIVATE,1,1,3500,1,1750,2,2,7500,2,3750,0,0,0,0,0,0,0,0,0,0
00530900,LAKE AREA TECHNICAL INSTITUTE,SD,572012869,PUBLIC,686,689,2381511,694,1061108,703,711,2857241,713,1219995,29,29,154086,29,67101,0,0,0,0,0
00776400,SOUTHEAST TECHNICAL INSTITUTE,SD,571071301,PUBLIC,1288,1288,4341507,1291,2283499,1385,1385,6184757,1400,3227606,50,50,310500,50,162150,0,0,0,0,0
00828400,MITCHELL TECHNICAL INSTITUTE,SD,573010000,PUBLIC,466,469,1636763,488,819971,470,492,1863395,508,915666,71,72,441775,74,222816,0,0,0,0,0
01017000,WESTERN DAKOTA TECHNICAL INSTITUTE,SD,577014018,PUBLIC,615,621,2005025,625,974574,585,608,2584505,611,1241434,34,34,211254,34,99839,0,0,0,0,0
01147700,SANFORD MEDICAL CENTER,SD,571175039,PRIVATE,3,3,10500,3,5250,5,5,21750,5,10250,0,0,0,0,0,0,0,0,0,0
02137100,BLACK HILLS BEAUTY COLLEGE,SD,577012718,PROPRIETARY,41,41,137959,41,68679,20,21,52269,21,26380,1,1,5135,1,2568,0,0,0,0,0
02144600,KILIAN COMMUNITY COLLEGE,SD,571037020,PRIVATE,117,117,385211,117,142576,109,109,479049,109,177410,0,0,0,0,0,0,0,0,0,0
02297800,HEADLINES ACADEMY,SD,577012733,PROPRIETARY,23,23,66527,24,36373,23,23,77079,24,39631,2,2,5900,2,3209,0,0,0,0,0
00347700,AQUINAS COLLEGE,TN,372052086,PRIVATE,309,309,1133983,312,621798,317,319,1601411,322,886681,23,23,191963,23,115213,0,0,0,0,0
00347800,AUSTIN PEAY STATE UNIVERSITY,TN,370440002,PUBLIC,4199,4347,18843301,4361,9202073,4068,4458,23927417,4468,11515962,203,218,1714519,222,870833,4,5,14473,5,13738
00347900,BELMONT UNIVERSITY,TN,372123757,PRIVATE,2199,2219,12404679,2242,6268565,2390,2471,16423582,2498,8283310,652,679,11870970,690,6247245,169,183,2165480,184,1119177
00348000,BETHEL UNIVERSITY,TN,382011705,PRIVATE,932,937,3775240,938,2135314,907,927,4801589,929,2677765,16,16,89954,18,51189,15,17,427647,17,142561
00348100,CARSON - NEWMAN COLLEGE,TN,377602204,PRIVATE,490,491,2167405,491,1184576,504,519,2365667,519,1270916,151,168,1243221,172,706362,0,0,0,0,0
00348200,CHRISTIAN BROTHERS UNIVERSITY,TN,381045581,PRIVATE,708,716,3203134,716,1635012,854,903,4868411,904,2483110,45,46,343285,46,175268,0,0,0,0,0
00348300,COLUMBIA STATE COMMUNITY COLLEGE,TN,384015653,PUBLIC,390,393,1297497,393,650594,337,339,1208099,339,603754,9,9,45900,9,22950,0,0,0,0,0
00348500,CUMBERLAND UNIVERSITY,TN,370873554,PRIVATE,516,518,1907676,518,1222038,557,560,2162272,560,1322887,52,52,482000,52,259670,0,0,0,0,0
00348600,LIPSCOMB UNIVERSITY,TN,372043951,PRIVATE,1312,1335,6580754,1336,3602838,1380,1472,8836049,1476,4745624,276,293,3389282,295,1843932,85,91,1385865,92,706163
00348700,EAST TENNESSEE STATE UNIVERSITY,TN,376142857,PUBLIC,311,311,2620449,311,1314475,302,324,7525615,324,3769125,0,0,0,0,0,126,168,1203883,168,597144
00349000,FISK UNIVERSITY,TN,372083045,PRIVATE,324,332,1583950,334,798400,313,374,1497643,376,755593,72,78,1083648,78,541804,0,0,0,0,0
00349200,FREED HARDEMAN UNIVERSITY,TN,383402399,PRIVATE,1028,1032,5324253,1032,2709989,1029,1111,6261584,1115,3222607,204,211,2181479,229,1180953,11,13,107196,14,68353
00349500,JOHNSON UNIVERSITY,TN,379989775,PRIVATE,266,270,1060348,272,562861,232,235,947566,241,479113,40,40,256660,40,128696,0,0,0,0,0
00349600,KING COLLEGE,TN,376202699,PRIVATE,690,698,3514083,698,1784924,636,732,3090225,734,1575842,69,71,503776,71,290185,0,0,0,0,0
00349800,LAMBUTH UNIVERSITY,TN,383015296,PRIVATE,138,140,593946,144,306306,149,159,596488,166,305371,31,31,291528,31,155515,0,0,0,0,0
00350000,LEE UNIVERSITY,TN,373114475,PRIVATE,1623,1634,6163937,1635,3842170,1759,1939,6998364,1939,4416481,189,193,1809053,193,963083,4,4,39557,4,19138
00350100,LEMOYNE - OWEN COLLEGE,TN,381266510,PRIVATE,87,87,362643,88,187791,68,68,320379,68,168684,2,2,11196,2,8696,0,0,0,0,0
00350200,LINCOLN MEMORIAL UNIVERSITY,TN,377527920,PRIVATE,2008,2024,12126017,2024,5350498,1973,2055,22093854,2055,9985200,30,32,154653,33,83278,278,290,4737137,291,2184411
00350400,MARTIN METHODIST COLLEGE,TN,384782799,PRIVATE,434,443,1868421,452,951465,340,364,1386701,368,703859,23,23,183744,23,90786,0,0,0,0,0
00350500,MARYVILLE COLLEGE,TN,378045907,PRIVATE,650,652,2771746,653,1397519,672,781,2711787,783,1358002,100,107,1008540,108,504578,0,0,0,0,0
00350600,MEHARRY MEDICAL COLLEGE,TN,372083599,PRIVATE,306,306,2555359,306,1285402,287,294,8311895,295,4162962,0,0,0,0,0,221,240,5535419,262,2828637
00350700,MEMPHIS COLLEGE OF ART,TN,381042764,PRIVATE,10,10,59125,10,30251,12,12,85500,12,44250,5,5,54130,5,27065,0,0,0,0,0
00351000,MIDDLE TENNESSEE STATE UNIVERSITY,TN,371323754,PUBLIC,1,1,2000,1,2000,1,1,200,1,200,0,0,0,0,0,0,0,0,0,0
00351100,MILLIGAN COLLEGE,TN,376824001,PRIVATE,388,394,1889718,395,989552,435,446,2207288,446,1140769,47,49,512456,49,265488,12,13,137983,13,73992
00351700,SOUTHERN COLLEGE OF OPTOMETRY,TN,381042222,PRIVATE,224,225,1910400,229,955166,200,218,4687391,223,2196187,0,0,0,0,0,2,2,11892,2,11892
00351800,SOUTHERN ADVENTIST UNIVERSITY,TN,373150370,PRIVATE,725,726,3421241,726,1720916,758,763,3328759,763,1669227,81,81,976437,81,490198,0,0,0,0,0
00351900,RHODES COLLEGE,TN,381121690,PRIVATE,378,381,1639637,381,814604,455,481,1775236,481,889371,92,95,1706790,95,864581,0,0,0,0,0
00352300,TENNESSEE TECHNOLOGICAL UNIVERSITY,TN,385050001,PUBLIC,0,0,0,0,0,0,0,0,0,0,163,167,1218659,172,651736,4,5,36800,5,16816
00352400,TENNESSEE TEMPLE UNIVERSITY,TN,374043587,PRIVATE,385,386,1740524,388,845896,340,356,1772657,360,852194,8,8,67610,8,34610,0,0,0,0,0
00352500,TENNESSEE WESLEYAN COLLEGE,TN,373710040,PRIVATE,427,432,1870572,432,985093,365,386,1553435,387,813752,38,42,313373,44,161188,0,0,0,0,0
00352600,TREVECCA NAZARENE UNIVERSITY,TN,372102877,PRIVATE,800,811,4525321,812,2367071,780,827,4175404,828,2193675,114,116,1185560,117,610633,8,8,59324,8,40828
00352700,TUSCULUM COLLEGE,TN,377430001,PRIVATE,782,789,3059542,799,1811226,747,779,3345542,785,2089069,53,53,464098,53,240920,0,0,0,0,0
00352800,UNION UNIVERSITY,TN,383053697,PRIVATE,1344,1357,7452178,1361,3419096,1492,1561,9561151,1565,4295018,132,137,1449972,137,723144,114,120,2320488,120,945136
00352900,UNIVERSITY OF TENNESSEE - CHATTANOOGA,TN,374032598,PUBLIC,2887,2982,13023317,3003,6797439,3163,3456,16830356,3475,8701727,164,172,1231832,175,678985,11,11,96624,12,47298
00353000,UNIVERSITY OF TENNESSEE,TN,379960150,PUBLIC,9596,9700,56288537,9736,28885947,10144,10524,93208174,10569,47687962,620,641,6885806,653,3619895,643,737,7898621,750,4212547
00353100,UNIVERSITY OF TENNESSEE - MARTIN,TN,382380002,PUBLIC,2675,2746,11280757,2746,5746460,2579,2760,11861250,2760,6028471,115,123,717024,124,381752,0,0,0,0,0
00353400,UNIVERSITY OF THE SOUTH (THE),TN,373831000,PRIVATE,272,274,1123735,275,565226,188,192,793750,192,405526,90,91,1770503,91,964552,0,0,0,0,0
00353500,VANDERBILT UNIVERSITY,TN,372400001,PRIVATE,2140,2152,16637559,2153,8021514,2326,2379,26792692,2379,12818097,265,272,5708829,273,3031676,925,957,25990578,962,11590158
00399900,CLEVELAND STATE COMMUNITY COLLEGE,TN,373122858,PUBLIC,371,375,1225016,376,618053,326,335,1077192,336,541322,1,1,7370,1,3685,0,0,0,0,0
00493400,DAYMAR INSTITUTE,TN,372171056,PROPRIETARY,350,350,1262292,471,610450,331,357,1244634,487,615213,5,5,21204,7,11235,0,0,0,0,0
00493800,SOUTH COLLEGE,TN,379093323,PROPRIETARY,128,128,707267,130,238003,126,206,999879,209,338319,2,2,24000,2,8000,33,33,623239,33,208491
00535900,TENNESSEE TECHNOLOGY CENTER AT NASHVILLE,TN,372094515,PUBLIC,12,12,29942,13,15226,9,9,35018,9,17405,0,0,0,0,0,0,0,0,0,0
00537800,NORTHEAST STATE COMMUNITY COLLEGE,TN,376170246,PUBLIC,786,793,2577744,793,1309858,373,387,923391,387,462760,2,2,7352,2,3676,0,0,0,0,0
00683500,DYERSBURG STATE COMMUNITY COLLEGE,TN,380252450,PUBLIC,869,870,2861090,880,1427086,215,220,634012,224,317666,4,4,23734,4,13250,0,0,0,0,0
00743900,FOUNTAINHEAD COLLEGE OF TECHNOLOGY,TN,379182583,PROPRIETARY,33,33,140750,33,71750,27,27,162250,27,84250,1,1,7000,1,7000,0,0,0,0,0
00744000,NASHVILLE AUTO-DIESEL COLLEGE,TN,372063298,PROPRIETARY,931,931,3281807,932,1653347,914,1516,4211666,1523,2123004,310,311,3515168,332,1766952,0,0,0,0,0
00778300,MIDDLE TENNESSEE SCHOOL OF ANESTHESIA,TN,371150417,PRIVATE,66,66,561000,66,280500,61,61,738500,61,369250,0,0,0,0,0,38,40,963635,40,473175
00886300,WALTERS STATE COMMUNITY COLLEGE,TN,378136899,PUBLIC,399,399,1178536,399,592915,201,201,573383,201,289854,0,0,0,0,0,0,0,0,0,0
00991200,VOLUNTEER STATE COMMUNITY COLLEGE,TN,370663188,PUBLIC,1329,1346,4174173,1346,2106416,444,449,1264038,449,634396,5,5,28765,5,14383,0,0,0,0,0
00991400,ROANE STATE COMMUNITY COLLEGE,TN,377488664,PUBLIC,587,592,2111028,592,1058486,504,513,1923154,515,967328,0,0,0,0,0,0,0,0,0,0
00998200,VICTORY UNIVERSITY,TN,381114745,PROPRIETARY,331,331,1469137,331,738994,353,353,2283223,353,1149097,3,3,19250,3,14250,0,0,0,0,0
01021700,INTERNATIONAL ACADEMY OF DESIGN AND TECHNOLOGY,TN,372142428,PROPRIETARY,206,206,750078,214,268163,205,239,932287,247,324574,11,11,106646,13,45810,0,0,0,0,0
01044700,PLAZA BEAUTY SCHOOL,TN,381174822,PROPRIETARY,10,10,24815,12,13322,9,9,19676,11,12015,0,0,0,0,0,0,0,0,0,0
01052900,MEMPHIS THEOLGICAL SEMINARY,TN,381044395,PRIVATE,61,61,490816,61,247532,51,51,414298,51,210148,0,0,0,0,0,0,0,0,0,0
01254700,EMMANUEL CHRISTIAN SEMINARY,TN,376019438,PRIVATE,37,39,249848,40,124925,8,8,46362,8,23183,0,0,0,0,0,0,0,0,0,0
01269300,PELLISSIPPI STATE COMMUNITY COLLEGE,TN,379330990,PUBLIC,1769,1791,5603786,1792,2832190,1190,1233,4712575,1234,2382152,32,33,192130,33,96068,0,0,0,0,0
02106400,O'MORE COLLEGE OF DESIGN,TN,370642816,PRIVATE,74,74,331425,75,169088,72,74,254950,74,127613,27,29,302224,29,164526,0,0,0,0,0
02125300,NASHVILLE COLLEGE OF MEDICAL CAREERS,TN,371154696,PROPRIETARY,11,11,36556,12,20806,10,10,45254,11,21849,0,0,0,0,0,0,0,0,0,0
02153100,PAUL MITCHELL THE SCHOOL NASHVILLE,TN,370133347,PROPRIETARY,59,59,188509,61,95944,63,64,263369,67,134429,3,3,16315,4,9939,0,0,0,0,0
02157100,CONCORDE CAREER COLLEGE,TN,381370132,PROPRIETARY,272,273,865377,276,420469,225,225,908736,232,448368,6,6,46095,6,18910,0,0,0,0,0
02188300,PENTECOSTAL THEOLOGICAL SEMINARY,TN,373203330,PRIVATE,73,78,538867,87,289408,57,62,541087,69,293785,0,0,0,0,0,1,2,5455,2,2728
02204200,"CHATTANOOGA COLLEGE - MEDICAL, DENTAL AND TECHNICAL CAREERS",TN,374113798,PROPRIETARY,75,78,268226,82,94023,60,61,286895,65,76494,9,9,20962,9,6992,0,0,0,0,0
02294000,VOLUNTEER BEAUTY ACADEMY OF DYERSBURG,TN,380241622,PROPRIETARY,1,1,3000,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02326200,KAPLAN CAREER INSTITUTE,TN,372171342,PROPRIETARY,164,164,540592,185,215789,159,161,770754,180,289776,2,2,16051,2,5351,0,0,0,0,0
02326300,FORTIS INSTITUTE,TN,385014305,PROPRIETARY,634,634,2107217,801,982884,583,592,2230196,761,1047630,25,26,115371,33,53870,0,0,0,0,0
02359800,ITT TECHNICAL INSTITUTE,TN,372143717,PROPRIETARY,410,411,1624273,412,582727,378,378,1971923,378,705980,39,39,402840,39,137599,0,0,0,0,0
02540000,TENNESSEE ACADEMY OF COSMETOLOGY,TN,381338940,PROPRIETARY,4,4,10083,4,5625,3,3,8667,3,5334,0,0,0,0,0,0,0,0,0,0
02578200,NOSSI COLLEGE OF ART,TN,371155138,PROPRIETARY,211,211,768346,211,399852,221,223,1144521,223,594902,10,10,114800,10,59400,0,0,0,0,0
02614200,MILLER - MOTTE TECHNICAL COLLEGE,TN,370406023,PROPRIETARY,1333,1341,4500213,1370,1664359,1221,1238,4869951,1253,1731382,34,34,210941,34,71285,0,0,0,0,0
03001800,FREE WILL BAPTIST BIBLE COLLEGE,TN,372052498,PRIVATE,122,122,520027,122,261534,118,119,504793,120,234648,20,24,225700,24,115850,0,0,0,0,0
03024900,TENNESSEE ACADEMY OF COSMETOLOGY,TN,381253442,PROPRIETARY,5,5,15875,6,9125,3,3,9167,4,6167,0,0,0,0,0,0,0,0,0,0
03061100,GENESIS CAREER COLLEGE: LEBANON CAMPUS,TN,370872718,PROPRIETARY,6,6,9343,6,6195,2,2,2371,2,2371,0,0,0,0,0,0,0,0,0,0
03073400,ITT TECHNICAL INSTITUTE,TN,379323343,PROPRIETARY,614,621,2446704,621,864412,591,598,3157861,598,1109339,69,69,672906,69,229059,0,0,0,0,0
03079100,NORTH CENTRAL INSTITUTE,TN,370423116,PROPRIETARY,3,3,10104,3,4963,3,3,13247,3,6538,0,0,0,0,0,0,0,0,0,0
03088800,"WATKINS COLLEGE OF ART, DESIGN & FILM",TN,372281306,PRIVATE,201,204,851608,204,432441,194,196,858186,196,434084,56,56,658782,56,333142,0,0,0,0,0
03355400,RICHMONT GRADUATE UNIVERSITY,TN,374043026,PRIVATE,142,143,1182549,144,588875,106,109,1126450,110,558575,0,0,0,0,0,13,14,202430,14,86332
03440300,BAPTIST MEMORIAL COLLEGE OF HEALTH SCIENCES,TN,381043104,PRIVATE,516,518,2099658,520,1018426,567,596,3221235,602,1554044,15,16,108356,16,57928,0,0,0,0,0
03513500,WILLIAMSON CHRISTIAN COLLEGE,TN,370678237,PRIVATE,9,10,35239,13,23245,11,11,51114,14,27933,0,0,0,0,0,0,0,0,0,0
03647300,NEW CONCEPTS SCHOOL OF COSMETOLOGY,TN,373117373,PROPRIETARY,4,5,8100,6,5600,2,2,7350,2,3675,0,0,0,0,0,0,0,0,0,0
03830300,SAE INSTITUTE OF TECHNOLOGY,TN,372034310,PROPRIETARY,22,22,74949,22,37350,20,20,88975,20,44000,6,6,98050,6,49025,0,0,0,0,0
03982300,VISIBLE MUSIC COLLEGE,TN,381032710,PRIVATE,56,56,242918,56,121459,56,57,220488,57,108494,12,12,125085,13,63893,0,0,0,0,0
00353700,ABILENE CHRISTIAN UNIVERSITY,TX,796993701,PRIVATE,1797,1852,8809474,1855,4609327,2077,2347,10029743,2350,5231442,203,208,2863019,214,1559047,11,12,93622,12,51574
00353900,ALVIN COMMUNITY COLLEGE,TX,775114807,PUBLIC,215,215,769632,215,203125,62,63,280686,63,71215,2,2,17500,2,8750,0,0,0,0,0
00354000,AMARILLO COLLEGE,TX,791092446,PUBLIC,1113,1120,3541887,1128,2173476,840,847,3434382,852,1958691,1,1,2334,1,1167,0,0,0,0,0
00354100,ANGELO STATE UNIVERSITY,TX,769095069,PUBLIC,2337,2418,9526566,2420,5054808,2265,2658,10102975,2661,5330734,300,308,2018988,309,1041385,0,0,0,0,0
00354300,AUSTIN COLLEGE,TX,750904440,PRIVATE,490,498,1942291,498,974950,608,679,2640605,679,1321735,198,203,2238100,203,1111883,0,0,0,0,0
00354400,AUSTIN PRESBYTERIAN THEOLOGICAL SEMINARY,TX,787055797,PRIVATE,30,30,227579,30,113459,20,20,137871,20,68419,0,0,0,0,0,0,0,0,0,0
00354500,BAYLOR UNIVERSITY,TX,767981458,PRIVATE,5600,5847,27537130,5850,14176030,5467,6463,25660323,6468,13085346,834,879,14483835,891,7941265,232,244,4038923,248,1789814
00354600,COASTAL BEND COLLEGE,TX,781022197,PUBLIC,324,324,1001945,324,508636,249,250,945170,250,468205,5,5,19247,5,10074,0,0,0,0,0
00354900,BLINN COLLEGE,TX,778334098,PUBLIC,2258,2281,7708097,2318,4049259,1179,1268,4684353,1304,2406403,173,173,1067679,173,544837,0,0,0,0,0
00355300,CISCO COLLEGE,TX,764379803,PUBLIC,376,376,1194797,376,314112,408,408,1542073,409,411798,0,0,0,0,0,0,0,0,0,0
